id;content;content_length;created_at;language;url;replies_count;reblogs_count;favourites_count;account_username;account_followers;account_following;account_statuses;account_created_at;account_bot;source_trust_score;label;hashtag_used
116454751994987901;Exclusive: Trump’s  # DOJ  has cut thousands of  # LawEnforcement   # jobs  while vowing to get tough on  # crime   The  # Trump  admin has cut more than 4,000 employees from some of the nation’s top law-enforcement agencies, even as it vowed to crack down on crime, according to ​records obtained by Reuters. # FactCheck   # TrumpLies   # law   # NationalSecurity   https://www. reuters.com/world/trumps-doj-h as-cut-thousands-law-enforcement-jobs-while-vowing-get-tough-crime-2026-04-23/?utm_source=braze&utm_medium=notifications&utm_campaign=2025_engagement;560;2026-04-23 15:34:38+00:00;en;https://masto.ai/@Nonilex/116454750846329945;3;27;6;Nonilex;9918;2663;39482;2022-11-07 00:00:00+00:00;False;9.0;1;factcheck
116453144708113417;FACT CHECK: Marcos is alive;;;;;;;;;;;;;;;1;
 https:// fed.brid.gy/r/https://www.rapp ler.com/newsbreak/fact-check/ferdinand-marcos-jr-alive-no-body-double-evidence/,186,2026-04-23 08:31:52+00:00,en,https://fed.brid.gy/r/https://www.rappler.com/newsbreak/fact-check/ferdinand-marcos-jr-alive-no-body-double-evidence/,0,1,0,rappler.com,232,0,0,2024-11-15 00:00:00+00:00,False,6.39,,factcheck;;;;;;;;;;;;;;;;;
116452254784315605;显然，在分享社交媒体截图时附上链接应该成为新的网络礼仪。 https:// x.com/williamlab/status/204690 3545614791044 @ board   @ worldboard   # ai   # llms   # gptimage2   # 谣言   # 新闻   # 事实核查   # rumors   # news   # factcheck   # anthropic   # claude   # openai;228;2026-04-23 04:59:50+00:00;zh-CN;https://c7.io/@doin/116452254687510987;0;4;11;doin;88;236;661;2025-12-13 00:00:00+00:00;False;7.06;0;factcheck
116450003555774282;“ THE CLAIM: “The measles outbreak is not an American phenomenon. It is global. It’s happening all over the world. And we’ve done better under my leadership than any country in the world in limiting it. THE FACTS: The U.S. is getting worse, not better, at protecting people against the spread of measles, because vaccination rates have been falling. “  https:// apnews.com/article/measles-vac cine-outbreak-mmr-rfk-canada-mexico-bed6d69b668b9d8548ad65dab1a4fd9c   # factcheck;475;2026-04-22 19:27:20.605000+00:00;en;https://mastodon.social/@czds/116450003555774282;0;1;2;czds;312;327;7498;2022-11-20 00:00:00+00:00;False;7.5;;factcheck
116449528573991088;Somehow we've arrived at a world where 98.33% equals 600%. Fascinating stuff.;;;;;;;;;;;;;;;1;
 #Math   #FactCheck   #USPol RE:  https://bsky.app/profile/did:plc:4llrhdclvdlmmynkwsmg5tdc/post/3mk3tcbc4ek26,188,2026-04-22 17:26:26.556000+00:00,en,https://fed.brid.gy/r/https://bsky.app/profile/did:plc:6rhn23d2ltm3juc5m3xqcu2w/post/3mk3zei5f5s2c,0,0,0,andytseng.bsky.social,38,4,7,2024-11-11 00:00:00+00:00,False,6.76,,factcheck;;;;;;;;;;;;;;;;;
116449335690300004;Why Allure Will Never Tell You Plastic Packaging Is “Recyclable” ;;;;;;;;;;;;;;;1;
 https:// fed.brid.gy/r/https://www.allu re.com/story/allure-sustainability-pledge,148,2026-04-22 10:00:00+00:00,en,https://fed.brid.gy/r/https://www.allure.com/story/allure-sustainability-pledge,0,0,0,allure.com,2,0,1,2025-08-23 00:00:00+00:00,False,4.24,,factcheck;;;;;;;;;;;;;;;;1;
116448896545389047;有人用 GPT Image 2 生成了一张假的 Anthropic 的推文截图，声称“Claude 正式向中国用户开放”。然后真的有人信了。 看来人类文明这次凶多吉少了.jpg # ai   # llms   # gptimage2   # 谣言   # 新闻   # 事实核查   # rumors   # news   # factcheck   # anthropic   # claude   # openai;209;2026-04-22 14:45:46+00:00;zh-CN;https://c7.io/@doin/116448896401719240;3;1;0;doin;88;236;661;2025-12-13 00:00:00+00:00;False;7.06;0;factcheck
116443456248711761;Original GrapheneOS responses to WIRED fact checker https:// discuss.grapheneos.org/d/34369 -original-grapheneos-responses-to-wired-fact-checker # HackerNews   # GrapheneOS   # WIRED   # factcheck   # privacy   # security;221;2026-04-21 15:42:16.614000+00:00;en;https://mastodon.social/@h4ckernews/116443456248711761;0;3;2;h4ckernews;1599;2;23970;2025-02-22 00:00:00+00:00;True;6.56;;factcheck
116439163882260923;Video sobre Trump anunciando que no deportara a inmigrantes indocumentados es falso: tampoco existe una ley | vía  # FastCheckCL https://www. fastcheck.cl/2026/04/20/video- sobre-trump-anunciando-que-no-deportara-a-inmigrantes-indocumentados-es-falso-tampoco-existe-una-ley/ # chequeado   # chequeo   # donaldtrump   # eeuu   # estadosunidos   # factcheck   # falso   # inmigrantes   # migración   # verificación;412;2026-04-20 21:30:39+00:00;en;https://mstdn.social/@NoticiasIndCL/116439163853898498;0;1;1;NoticiasIndCL;222;1;12938;2024-08-13 00:00:00+00:00;True;5.88;1;factcheck
116437485330465422;"> Why “U.S. Insolvency” Wasn’t News  https://www. independent.org/article/2026/0 4/17/greatly-exaggerated-rumors-of-the-u-s-government-insolvency/ In the  # BadEconomy . Do all the  # FactCheck  you want to say the  # USGovernment  is not insolvent. Only reason it is not is that, unlike you and me, it can ""cheat:"" raise taxes, issue new debt, levies, etc.  But I can sense the  # CosmicJoker  grinning as reckoning day will come in time. Blessed be the  # DivineHumor .  # FollowTheMoney";489;2026-04-20 14:23:46+00:00;en;https://mas.to/@bloodravenlib/116437485289366360;0;0;0;bloodravenlib;1000;242;28460;2022-04-26 00:00:00+00:00;False;8.4;1;factcheck
116432685895828197;@ alx   @ TheBreadmonkey  OK. The anger needs to be at the rapists. But also, misinformation is a fascist project. There are no '62 million men' in this story. Anywhere at all. CNN reported about a gross adult/anything video website. It had 62m *views* in a month. Some of those videos were clearly of men abusing sleeping women.  The journalist saw a comment from a user linking to 'zzz', a Telegram channel (men teaching other men how to enact this abuse and share it), which had *one thousand* subscribers. All of them, scum.  That should be the headline. Not some made up inflated rubbish about millions. Not because these criminals aren't awful, but: A) 1,000 is an approachable number to seek out perps and try for justice.  B) terrifying millions of women that their spouse is in on this helps nobody. 1/ the report (poor journalism citing the 62m views, it was clearly going to be distorted)  https:// edition.cnn.com/interactive/20 26/03/world/expose-rape-assault-online-vis-intl/ 2/ unpicking fact from fiction  https://www. snopes.com/fact-check/cnn-onli ne-rape-academy/  - which is important, truth matters. Without it we can't hope to address problems like this.  # sexualAssault   # telegram   # CNN   # factCheck   # MVAWG;1238;2026-04-19 18:03:11+00:00;en;https://mstdn.games/@noodlemaz/116432685709796111;1;1;0;noodlemaz;1064;772;3394;2025-12-28 00:00:00+00:00;False;7.92;1;factcheck
116425020326352244;Fake Claim about Pakistan Army General Hassan Khattak’s detention debunked ;;;;;;;;;;;;;;;1;
 https:// fed.brid.gy/r/https://en.daily pakistan.com.pk/18-Apr-2026/fake-claim-about-pakistan-army-general-hassan-khattaks-detention-debunked,218,2026-04-18 07:56:33+00:00,en,https://fed.brid.gy/r/https://en.dailypakistan.com.pk/18-Apr-2026/fake-claim-about-pakistan-army-general-hassan-khattaks-detention-debunked,0,0,0,en.dailypakistan.com.pk,16,0,29,2025-07-06 00:00:00+00:00,False,6.46,,factcheck;;;;;;;;;;;;;;;;1;
116422810439195894;"# Iran  declares  # Hormuz  ‘completely open’ ""“  # Israel  will not be bombing  # Lebanon  any longer. They are  # PROHIBITED  from doing so by the  # USA . Enough is enough!!!”  # tRump  said, in another  # socialmedia  post."" 👆 And out of the blue, the  # orangeturd  blurts out something of substance that's true and welcoming - which surprises many of us, and sends our  # factcheck  pros into overdrive.😂 # JailNetanyahu   # StopIDF   https://www. bangkokpost.com/world/3238839/ iran-declares-hormuz-completely-open";521;2026-04-18 00:11:46.574000+00:00;en;https://mastodon.social/@joseph11lim/116422810439195894;0;1;0;joseph11lim;156;211;2369;2022-10-30 00:00:00+00:00;False;7.25;;factcheck
116422482859696794;Video shows ships turning away from the  # StraitOfHormuz  as confusion persists over whether sea lane is really open # FactCheck   # TrumpLies   # TrumpsWar   # IranWar   # US   # Iran   # Israel   # war   # ForeverWars   # Trump   # Netanyahu   # WarCrimes   # RegimeChange   # RulesOfWar   # law   # Congress   # WarPowers   # geopolitics   # NationalSecurity   # MiddleEast   # inflation   # economy   # affordability   # CostOfLiving   # oil   # energy   # EnergyCrisis   https://www. cnbc.com/2026/04/17/iran-trump -strait-hormuz-oil-tanker-traffic.html;559;2026-04-17 22:48:25+00:00;en;https://masto.ai/@Nonilex/116422482712213237;0;20;14;Nonilex;9918;2663;39482;2022-11-07 00:00:00+00:00;False;9.0;1;factcheck
116421945720008027;Pete Hegseth quoting wording that sounded like Pulp Fiction’s fake Ezekiel 25:17 is the kind of story that was always going to go nuclear online. # PeteHegseth   # PulpFiction   # FactCheck   # Politics   # news   # usa;219;2026-04-17 20:31:51.991000+00:00;en;https://mastodon.social/@viraltrenddaily/116421945720008027;0;1;1;viraltrenddaily;9;1;356;2026-03-14 00:00:00+00:00;False;6.76;1;factcheck
116421891872371326;Fact check: Old video does not show U.S. naval blockade of Iran This video has been posted online with false claims that it shows the U.S. naval blockade of Iran. In fact, it's an old video — posted as early as May 2022. https://www. cbc.ca/player/play/9.7168539?c mp=rss;271;2026-04-17 20:18:07+00:00;en;https://mastodon.hongkongers.net/@cbctop_mirror/116421891698653947;0;0;0;cbctop_mirror;304;2;20973;2023-08-12 00:00:00+00:00;True;5.99;1;factcheck
116420975300364510;Если гипотеза внезапно подтвердится — последствия будут системными: 1. Кибербезопасность обнулится как класс Если модель уровня Anthropic действительно массово находит уязвимости, то: классический bug bounty и аудит теряют смысл окно между “найдено” и “эксплуатируется” сокращается почти до нуля zero-day станет нормой, а не исключением 2. Банковский сектор станет первичной целью Такие игроки как JPMorgan Chase, Bank of America, Citigroup: вынуждены будут изолировать критические системы (air gap / legacy freeze) резко увеличат CAPEX на defensive AI начнут переход к “закрытым” архитектурам без внешних зависимостей 3. Гонка AI vs AI Microsoft, Apple, Amazon: развернут defensive LLM’ы для автоматического патчинга появятся системы, где код пишется и сразу же проверяется ИИ DevSecOps станет полностью автоматизированным циклом 4. Государственный уровень (кибервойна) спецслужбы получат инструмент для массового вскрытия инфраструктуры критическая инфраструктура (энергетика, связь) станет уязвимой в кратчайшие сроки появится давление на регулирование и контроль моделей 5. Конец “доверенного софта” любая система без постоянного AI-аудита считается потенциально скомпрометированной open-source проекты под риском, если не внедрят автоматическую проверку software supply chain станет главной точкой атаки --- Вывод: Если это реально — это не “ещё один ИИ-релиз”, а сдвиг уровня ядерного оружия, только в киберпространстве. Но именно поэтому такие вещи почти невозможно скрыть — и пока нет подтверждений, к этому стоит относиться как к сценарию, а не факту.Фраза про «неповоротливую банковскую систему» — это не техническое утверждение, а типичный журналистско-аналитический ярлык, который упрощает реальность. Если разложить по сути, банки выглядят “медленными” по сравнению с IT не потому, что они не умеют, а потому что у них другая оптимизационная функция. 1. Жёсткое регулирование как основной ограничитель Крупные банки (например JPMorgan Chase, Bank of America, Citigroup) работают в среде: Basel III/IV капиталовые требования AML/KYC обязательства аудит регуляторов (Fed, OCC, ECB и т.д.) Любое изменение: должно быть документировано верифицировано и часто одобрено внешним надзором Это автоматически убивает “движение быстро и ломай вещи”. --- 2. Legacy-инфраструктура Банки исторически построены на: COBOL/мейнфреймах десятках интеграционных слоёв системах, которым 20–40 лет Это не “плохой код”, а: критически стабильные системы расчётов где ошибка = прямые финансовые потери или системный сбой Любая миграция = риск каскадного отказа. --- 3. Стоимость ошибки несопоставима с IT-стартапами У банка: ошибка в проде = деньги клиентов / системный риск / судебные иски У IT-компании: ошибка = откат релиза Поэтому у банков: длинные циклы внедрения много уровней проверки консервативный риск-менеджмент --- 4. Архитектура “согласованности важнее скорости” Банковские системы оптимизированы под: консистентность (ACID) трассируемость транзакций аудит А не под: быстрые эксперименты частые архитектурные сломы --- 5. Но важно: это уже меняется Называть банки просто “неповоротливыми” сейчас — упрощение. Фактически происходит: активная миграция в cloud (Microsoft Azure, AWS и др.) внедрение AI для fraud detection DevSecOps и continuous compliance --- Итог “Неповоротливость” = не про интеллект или ресурсы. Это про инженерный выбор между скоростью и стоимостью системного риска. Если хочешь, могу разложить, где именно ИИ реально уже ломает этот баланс (fraud, AML, code security) — там интереснее, чем в мемной версии про “старые банки”. # Anthropic   # ClaudeAI   # FakeNews   # Disinformation   # FactCheck   # CyberSecurity   # AIThreats   # BankingSystem   # ScottBessent   # JamieDimon   # OSINT   # InfoWar   # TechNews   # AIReality   # CyberRisk   # Debunked;3776;2026-04-17 16:25:02+00:00;uk;https://qoto.org/@olukawy/116420975168702729;1;1;0;olukawy;59;74;3260;2024-03-25 00:00:00+00:00;False;6.92;;factcheck
116420733091412803;Taco Trump is already caving to Pope Leo... # Pope   # Politics   # Iran   # altleft   Watch the full video:  https://www. youtube.com/watch?v=3yXcdXmHS90 # Trump   # BreakingNews   # Nuclear   # MAGA   # FactCheck April 17, 2026 at 10:18AM via Instagram  https:// instagr.am/p/DXPM5QmD0Zy/;290;2026-04-17 15:23:28.771000+00:00;en;https://mastodon.social/@ellars/116420733091412803;0;2;0;ellars;3;2;561;2024-08-29 00:00:00+00:00;False;5.88;1;factcheck
116416312369948279;FACT CHECK: No House coup to replace Speaker Bojie Dy with Arroyo ;;;;;;;;;;;;;;;1;
 https:// fed.brid.gy/r/https://www.rapp ler.com/newsbreak/fact-check/no-house-coup-replacing-speaker-bojie-dy-arroyo/,185,2026-04-16 14:59:14+00:00,en,https://fed.brid.gy/r/https://www.rappler.com/newsbreak/fact-check/no-house-coup-replacing-speaker-bojie-dy-arroyo/,0,1,0,rappler.com,232,0,0,2024-11-15 00:00:00+00:00,False,6.39,,factcheck;;;;;;;;;;;;;;;;;
116415756604271722;Een 22 jaar oude  # Renault  Modus bestaat niet. Het model werd pas vanaf augustus 2004 verkocht. Toch beweren verschillende gebruikers van  # socialmedia  met precies dezelfde woorden dat ze er “gisteren” nog “300 kilometer over de snelweg” mee hebben gereden en dat zo'n oude  # diesel  “bijzonder milieuvriendelijk” is. Waarom de bewering over de milieuvriendelijkheid van oude dieselauto's niet klopt, legt deze  # factcheck  uit: https:// dpa-factchecking.com/netherlan ds/260416-99-141565/ # auto   # milieu;513;2026-04-16 18:17:53.586000+00:00;de;https://mastodon.social/@rolandsiegloff/116415756604271722;0;1;0;rolandsiegloff;207;463;1428;2022-10-29 00:00:00+00:00;False;7.35;;factcheck
116414556929036989;Please be careful to check sources for reliability when posting. # factcheck;76;2026-04-16 13:12:47.989000+00:00;en;https://mastodon.social/@citizencat/116414556929036989;0;0;1;citizencat;270;249;8030;2017-10-28 00:00:00+00:00;False;7.45;0;factcheck
116409982098488591;# lebanon   # factcheck https://www. newsweek.com/fact-check-is-app le-erasing-lebanese-towns-from-maps-app-11820993;116;2026-04-15 17:49:21+00:00;en;https://infosec.exchange/@Ichinin/116409982076906202;0;0;0;Ichinin;282;42;4869;2022-11-02 00:00:00+00:00;False;7.96;0;factcheck
116405294941397413;⛽️ Everyone has an opinion about gas prices… but very few people actually understand what sets them. The answer isn’t what most people think 👀 👉🏿  https:// tinyurl.com/5n7bcern # Alaska   # GasPrices   # FuelCosts   # OilPrices   # EnergyMarkets   # CostOfLiving   # FactCheck   # GlobalMarkets   # MatSu   # Trump   # Politics;327;2026-04-14 21:57:21.282000+00:00;en;https://mastodon.social/@xograndmagg/116405294941397413;0;0;0;xograndmagg;97;131;679;2023-02-09 00:00:00+00:00;False;7.09;1;factcheck
116399795967835337;https://www. instagram.com/reel/DVzBvLWDpPV /?utm_source=ig_web_copy_link&igsh=NTc4MTIwNjQ2YQ== # FactCheck   # BreakingNews   # Geopolitics   # dod   # trump   # cmdrbonespurs   # trumpsteinclass   # israel   # netanyahu   # zionism   # war   # warcrimes   # gaza   # iran   # lebanon   # freepalestine   # bloodmoney   # warcriminal;334;2026-04-13 22:38:53.596000+00:00;en;https://mastodon.social/@Solomon_G/116399795967835337;0;6;0;Solomon_G;31;79;536;2026-03-20 00:00:00+00:00;False;6.69;0;factcheck
116399771671198055;https://www. instagram.com/p/DXCfq3FjEoD/?u tm_source=ig_web_copy_link&igsh=NTc4MTIwNjQ2YQ== # nato   # FactCheck   # BreakingNews   # Geopolitics   # dod   # trump   # cmdrbonespurs   # trumpsteinclass   # israel   # netanyahu   # zionism   # war   # warcrimes   # gaza   # iran   # lebanon   # freepalestine   # bloodmoney   # warcriminal;340;2026-04-13 22:32:42.858000+00:00;en;https://mastodon.social/@Solomon_G/116399771671198055;0;6;0;Solomon_G;31;79;536;2026-03-20 00:00:00+00:00;False;6.69;1;factcheck
116399759515199101;observerdiplomatmag: International Criminal Court has issued a second arrest warrant for Benjamin Netanyahu. # netanyahu   # FactCheck   # BreakingNews   # Geopolitics   # dod   # trump   # cmdrbonespurs   # trumpsteinclass   # israel   # netanyahu   # zionism   # war   # warcrimes   # gaza   # iran   # lebanon   # freepalestine   # bloodmoney   # warcriminal   https://www. instagram.com/reel/DXCILp-itlK /?utm_source=ig_web_copy_link&igsh=NTc4MTIwNjQ2YQ==;459;2026-04-13 22:29:37.383000+00:00;en;https://mastodon.social/@Solomon_G/116399759515199101;0;7;2;Solomon_G;31;79;536;2026-03-20 00:00:00+00:00;False;6.69;1;factcheck
116396962263527701;FACT CHECK: Romualdez not convicted by Supreme Court over budget controversy ;;;;;;;;;;;;;;;1;
 https:// fed.brid.gy/r/https://www.rapp ler.com/newsbreak/fact-check/supreme-court-no-conviction-martin-romualdez-budget/,200,2026-04-13 08:50:44+00:00,en,https://fed.brid.gy/r/https://www.rappler.com/newsbreak/fact-check/supreme-court-no-conviction-martin-romualdez-budget/,0,0,0,rappler.com,232,0,0,2024-11-15 00:00:00+00:00,False,6.39,,factcheck;;;;;;;;;;;;;;;;0;
116396961836093509;FACT CHECK: No court ruling ordering De Lima back to prison ;;;;;;;;;;;;;;;0;
 https:// fed.brid.gy/r/https://www.rapp ler.com/newsbreak/fact-check/no-supreme-court-order-leila-de-lima-back-prison/,180,2026-04-13 09:45:00+00:00,en,https://fed.brid.gy/r/https://www.rappler.com/newsbreak/fact-check/no-supreme-court-order-leila-de-lima-back-prison/,0,0,0,rappler.com,232,0,0,2024-11-15 00:00:00+00:00,False,6.39,,factcheck;;;;;;;;;;;;;;;;0;
116390914750657957;🎬 Video Fact-Check Can 3-5 Reps Truly Maximize Growth? (New Study) by House of Hypertrophy The video argues that very low rep ranges can maximize muscle growth. I reviewed the claims and the discussed research. # ScienceLiteracy   # FactCheck   # Fitness https:// s.fitbodyscience.com/fpf5kA;291;2026-04-12 09:00:16.975000+00:00;en;https://mastodon.social/@fitbodyscience/116390914750657957;0;0;0;fitbodyscience;6;99;450;2025-01-05 00:00:00+00:00;False;5.12;0;factcheck
116386304843025499;🎬 Video Fact-Check The Anti-Aging Supplement Scam (New Evidence) by Dr Brad Stanfield This video examines common anti-aging supplement claims and presents an analysis of the evidence discussed in the video. # ScienceLiteracy   # FactCheck   # Health https:// s.fitbodyscience.com/Mwchvb;286;2026-04-11 13:27:55.369000+00:00;en;https://mastodon.social/@fitbodyscience/116386304843025499;0;0;0;fitbodyscience;6;99;450;2025-01-05 00:00:00+00:00;False;5.12;1;factcheck
116385040239741987;Fact check: Deepfake Mark Carney promoting crypto scheme No, Prime Minister Mark Carney is not promoting a get-rich-quick crypto scheme. But YouTube ads like this one are trying to scam you — and they use fake CBC articles to do it. https://www. cbc.ca/player/play/9.7159767?c mp=rss;283;2026-04-11 08:06:16+00:00;en;https://mastodon.hongkongers.net/@cbctop_mirror/116385040072050260;0;0;0;cbctop_mirror;304;2;20973;2023-08-12 00:00:00+00:00;True;5.99;1;factcheck
116384636498207405;A viral BTS concert clip from the ARIRANG world tour has sparked a heated online debate over alleged lip-syncing—but fans insist it was just a livestream delay and editing glitch, not the real performance.  https:// english.mathrubhumi.com/movies -music/news/bts-arirang-tour-2026-lip-sync-controversy-video-ipaioefa?utm_source=dlvr.it&utm_medium=mastodon   # FactCheck   # BTS   # Jin   # LipSync   # Hybe;406;2026-04-11 06:23:38.457000+00:00;en;https://mastodon.social/@Mathrubhumi_English/116384636498207405;0;0;0;Mathrubhumi_English;172;0;29209;2025-08-08 00:00:00+00:00;False;7.79;1;factcheck
116381857964225393;FACT CHECK: Quote card of CDO congressman Suan criticizing OFWs is fake ;;;;;;;;;;;;;;;0;
 https:// fed.brid.gy/r/https://www.rapp ler.com/newsbreak/fact-check/quote-card-cagayan-de-oro-lordan-suan-ofw-fake/,190,2026-04-10 09:45:00+00:00,en,https://fed.brid.gy/r/https://www.rappler.com/newsbreak/fact-check/quote-card-cagayan-de-oro-lordan-suan-ofw-fake/,0,0,0,rappler.com,232,0,0,2024-11-15 00:00:00+00:00,False,6.39,,factcheck;;;;;;;;;;;;;;;;;
116381856647440182;FACT CHECK: Post claiming Marcos has stage 4 colon cancer is fake ;;;;;;;;;;;;;;;0;
 https:// fed.brid.gy/r/https://www.rapp ler.com/newsbreak/fact-check/ferdinand-marcos-stage-4-colon-cancer-fake/,180,2026-04-10 10:34:21+00:00,en,https://fed.brid.gy/r/https://www.rappler.com/newsbreak/fact-check/ferdinand-marcos-stage-4-colon-cancer-fake/,0,0,0,rappler.com,232,0,0,2024-11-15 00:00:00+00:00,False,6.39,,factcheck;;;;;;;;;;;;;;;;0;
116375821092912909;Fact check: Orbán points to Ukraine over a pipeline bomb. Hungary’s Viktor Orbán strongly suggests explosives found near a key gas pipeline in Serbia are evidence of Ukrainian sabotage. Serbia’s intelligence chief publicly disagrees. https:// mediafaro.org/article/20260409 -fact-check-orban-points-to-ukraine-over-a-pipeline-bomb?mf_channel=mastodon&action=forward # Hungary   # Orban   # Ukraine   # Serbia   # Vucic   # FactCheck   # Politics   # TurkStream;460;2026-04-09 17:01:38+00:00;en;https://mastodon.mediafaro.org/@mf_analysis/116375820620740478;0;0;0;mf_analysis;180;3;2031;2025-01-01 00:00:00+00:00;False;7.8;1;factcheck
